extractor,seed,setup,kind,pattern,transform,severity,block,method,occurrence,delay,detected,delay_rule,seg_len,stride,ic_train_frac,ic_validation_frac,ic_test_frac,ic_windows,ic_alarms,cal_arl0
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,MMD,0,0.68,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,357.75866666666667
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,MMD,1,2.02,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,357.75866666666667
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,MMD,2,1.24,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,357.75866666666667
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,CUSUM,0,4.58,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,356.79
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,CUSUM,1,0.02,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,356.79
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,CUSUM,2,0.02,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,356.79
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,EWMA,0,0.64,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,348.73862068965514
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,EWMA,1,0.62,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,348.73862068965514
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,EWMA,2,0.84,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,348.73862068965514
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,SPE,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,339.02750000000003
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,SPE,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,339.02750000000003
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,SPE,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,339.02750000000003
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,CUSUM-R,0,2.98,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,385.99333333333334
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,CUSUM-R,1,2.26,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,385.99333333333334
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer1,CUSUM-R,2,2.32,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,385.99333333333334
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,KSWIN,0,0.66,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,357.16129032258067
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,KSWIN,1,0.52,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,357.16129032258067
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,KSWIN,2,0.78,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,357.16129032258067
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,KL-Gauss,0,0.68,True,first_obs,25,1,0.5,0.25,0.25,149.02,3,357.883870967742
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,KL-Gauss,1,0.68,True,first_obs,25,1,0.5,0.25,0.25,149.02,3,357.883870967742
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,KL-Gauss,2,0.66,True,first_obs,25,1,0.5,0.25,0.25,149.02,3,357.883870967742
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,KL-Hist,0,0.78,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,382.4792857142857
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,KL-Hist,1,0.72,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,382.4792857142857
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,KL-Hist,2,0.8,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,382.4792857142857
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,HDDDM,0,0.98,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,381.79862068965514
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,HDDDM,1,0.74,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,381.79862068965514
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,HDDDM,2,0.96,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,381.79862068965514
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,PSI,0,0.84,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,340.408
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,PSI,1,0.74,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,340.408
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,PSI,2,0.8,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,340.408
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,T2,0,0.62,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,346.700625
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,T2,1,0.5,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,346.700625
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,T2,2,0.48,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,346.700625
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,Frechet,0,0.68,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,382.56551724137927
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,Frechet,1,0.78,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,382.56551724137927
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,Frechet,2,0.68,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,382.56551724137927
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,MMD,0,0.68,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,381.09629629629626
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,MMD,1,0.66,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,381.09629629629626
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,MMD,2,0.64,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,381.09629629629626
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,CUSUM,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,336.26
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,CUSUM,1,8.86,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,336.26
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,CUSUM,2,0.02,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,336.26
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,EWMA,0,0.68,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,382.5675862068965
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,EWMA,1,0.54,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,382.5675862068965
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,EWMA,2,0.52,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,382.5675862068965
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,SPE,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,1,369.54333333333335
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,SPE,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,1,369.54333333333335
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,SPE,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,1,369.54333333333335
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,CUSUM-R,0,2.6,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,336.89875
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,CUSUM-R,1,2.5,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,336.89875
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer2,CUSUM-R,2,1.58,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,336.89875
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,KSWIN,0,1.78,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.17466666666667
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,KSWIN,1,1.06,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.17466666666667
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,KSWIN,2,0.8,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.17466666666667
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,KL-Gauss,0,0.6,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,402.37555555555554
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,KL-Gauss,1,1.06,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,402.37555555555554
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,KL-Gauss,2,0.9,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,402.37555555555554
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,KL-Hist,0,0.9,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,393.2392307692308
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,KL-Hist,1,0.98,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,393.2392307692308
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,KL-Hist,2,0.82,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,393.2392307692308
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,HDDDM,0,1.64,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,360.56357142857144
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,HDDDM,1,2.72,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,360.56357142857144
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,HDDDM,2,1.08,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,360.56357142857144
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,PSI,0,0.9,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,353.8531034482759
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,PSI,1,0.98,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,353.8531034482759
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,PSI,2,0.86,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,353.8531034482759
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,T2,0,0.58,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,363.75615384615384
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,T2,1,0.74,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,363.75615384615384
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,T2,2,0.64,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,363.75615384615384
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,Frechet,0,4.24,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,359.8655172413793
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,Frechet,1,7.14,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,359.8655172413793
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,Frechet,2,9.08,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,359.8655172413793
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,MMD,0,1.26,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,367.0353333333333
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,MMD,1,3.92,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,367.0353333333333
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,MMD,2,1.0,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,367.0353333333333
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,CUSUM,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,369.96
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,CUSUM,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,369.96
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,CUSUM,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,369.96
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,EWMA,0,0.62,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,399.33916666666664
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,EWMA,1,0.76,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,399.33916666666664
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,EWMA,2,0.68,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,399.33916666666664
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,SPE,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,341.90500000000003
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,SPE,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,341.90500000000003
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,SPE,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,341.90500000000003
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,CUSUM-R,0,10.98,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,405.7562962962963
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,CUSUM-R,1,9.82,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,405.7562962962963
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer3,CUSUM-R,2,8.38,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,405.7562962962963
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,KSWIN,0,0.86,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,349.5122580645161
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,KSWIN,1,1.56,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,349.5122580645161
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,KSWIN,2,0.96,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,349.5122580645161
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,KL-Gauss,0,1.0,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,393.39
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,KL-Gauss,1,0.88,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,393.39
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,KL-Gauss,2,0.72,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,393.39
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,KL-Hist,0,0.84,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,393.43357142857144
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,KL-Hist,1,0.88,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,393.43357142857144
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,KL-Hist,2,0.56,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,393.43357142857144
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,HDDDM,0,1.02,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,374.0275862068965
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,HDDDM,1,1.62,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,374.0275862068965
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,HDDDM,2,2.12,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,374.0275862068965
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,PSI,0,0.84,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,355.3593548387097
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,PSI,1,0.94,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,355.3593548387097
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,PSI,2,0.56,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,355.3593548387097
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,T2,0,0.66,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.702
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,T2,1,0.74,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.702
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,T2,2,0.54,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.702
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,Frechet,0,1.0,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,344.216875
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,Frechet,1,0.94,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,344.216875
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,Frechet,2,1.0,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,344.216875
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,MMD,0,0.94,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,387.66857142857145
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,MMD,1,1.64,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,387.66857142857145
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,MMD,2,0.98,True,first_obs,25,1,0.5,0.25,0.25,149.02,2,387.66857142857145
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,CUSUM,0,22.76,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,356.75032258064516
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,CUSUM,1,0.02,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,356.75032258064516
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,CUSUM,2,0.02,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,356.75032258064516
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,EWMA,0,0.7,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.702
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,EWMA,1,0.74,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.702
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,EWMA,2,0.56,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.702
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,SPE,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,335.95878787878786
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,SPE,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,335.95878787878786
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,SPE,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,335.95878787878786
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,CUSUM-R,0,3.0,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.1826666666667
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,CUSUM-R,1,3.26,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.1826666666667
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,layer4,CUSUM-R,2,3.4,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.1826666666667
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,KSWIN,0,10.7,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,390.955
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,KSWIN,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,390.955
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,KSWIN,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,390.955
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,KL-Gauss,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,404.0474074074074
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,KL-Gauss,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,404.0474074074074
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,KL-Gauss,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,404.0474074074074
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,KL-Hist,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,385.30357142857144
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,KL-Hist,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,385.30357142857144
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,KL-Hist,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,385.30357142857144
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,HDDDM,0,9.18,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,367.3468965517241
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,HDDDM,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,367.3468965517241
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,HDDDM,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,367.3468965517241
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,PSI,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,348.01612903225805
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,PSI,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,348.01612903225805
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,PSI,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,348.01612903225805
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,T2,0,5.1,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,382.03448275862075
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,T2,1,11.8,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,382.03448275862075
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,T2,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,1,382.03448275862075
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,Frechet,0,14.94,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,359.1124137931035
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,Frechet,1,11.76,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,359.1124137931035
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,Frechet,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,359.1124137931035
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,MMD,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,346.21875
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,MMD,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,346.21875
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,MMD,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,346.21875
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,CUSUM,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.1692307692308
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,CUSUM,1,1.24,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.1692307692308
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,CUSUM,2,0.02,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,364.1692307692308
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,EWMA,0,5.12,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,380.2942857142857
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,EWMA,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,1,380.2942857142857
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,EWMA,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,1,380.2942857142857
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,SPE,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,378.67379310344825
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,SPE,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,378.67379310344825
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,SPE,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,378.67379310344825
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,CUSUM-R,0,12.08,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,368.6455172413793
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,CUSUM-R,1,1.6,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,368.6455172413793
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,vae_latent,CUSUM-R,2,13.66,True,first_obs,25,1,0.5,0.25,0.25,149.02,1,368.6455172413793
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,pixel,VAE,0,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,374.56642857142856
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,pixel,VAE,1,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,374.56642857142856
imagenet,59,concept-recurring-stretch,concept,recurring,stretch,1.0,pixel,VAE,2,25.0,False,first_obs,25,1,0.5,0.25,0.25,149.02,0,374.56642857142856
imagenet,59,concept-recurring-saturation,concept,recurring,saturation,1.0,layer1,KSWIN,0,0.7,True,first_obs,25,1,0.5,0.25,0.25,149.02,0,351.9951724137931
